LOCATION,WIDTH,DEPTH,HEIGHT,X,Y,Z,AISLE,CENTERAXIS,AISLESIDE,BAY,WAREHOUSE,AREA,LEVEL
B16-261-L-3876-4074-96,48,48,30,3876,4074,96,B16,X,L,261,Large,B,3
B16-261-R-3696-4074-12,48,48,55,3696,4074,12,B16,X,R,261,Large,B,1
B16-261-R-3696-4074-60,48,48,23,3696,4074,60,B16,X,R,261,Large,B,2
B16-261-R-3696-4074-96,48,48,30,3696,4074,96,B16,X,R,261,Large,B,3
B17-127-L-4104-2286-0,48,48,55,4104,2286,0,B17,X,L,127,Large,B,1
B17-127-L-4104-2286-60,48,48,23,4104,2286,60,B17,X,L,127,Large,B,2
B17-127-L-4104-2286-84,48,48,30,4104,2286,84,B17,X,L,127,Large,B,3
B17-127-R-3924-2286-0,48,48,55,3924,2286,0,B17,X,R,127,Large,B,1
B17-127-R-3924-2286-60,48,48,23,3924,2286,60,B17,X,R,127,Large,B,2
B17-132-L-4104-2346-0,48,48,55,4104,2346,0,B17,X,L,132,Large,B,1
B17-132-L-4104-2346-60,48,48,23,4104,2346,60,B17,X,L,132,Large,B,2
B17-132-L-4104-2346-84,48,48,30,4104,2346,84,B17,X,L,132,Large,B,3
B17-132-R-3924-2346-0,48,48,55,3924,2346,0,B17,X,R,132,Large,B,1
B17-132-R-3924-2346-60,48,48,23,3924,2346,60,B17,X,R,132,Large,B,2
B17-136-L-4104-2394-0,48,48,55,4104,2394,0,B17,X,L,136,Large,B,1
B17-136-L-4104-2394-60,48,48,23,4104,2394,60,B17,X,L,136,Large,B,2
B17-136-L-4104-2394-84,48,48,30,4104,2394,84,B17,X,L,136,Large,B,3
B17-136-R-3924-2394-0,48,48,55,3924,2394,0,B17,X,R,136,Large,B,1
B17-136-R-3924-2394-60,48,48,23,3924,2394,60,B17,X,R,136,Large,B,2
B17-141-L-4104-2454-0,48,48,55,4104,2454,0,B17,X,L,141,Large,B,1
B17-141-L-4104-2454-60,48,48,23,4104,2454,60,B17,X,L,141,Large,B,2
B17-141-L-4104-2454-84,48,48,30,4104,2454,84,B17,X,L,141,Large,B,3
B17-141-R-3924-2454-0,48,48,55,3924,2454,0,B17,X,R,141,Large,B,1
B17-141-R-3924-2454-60,48,48,23,3924,2454,60,B17,X,R,141,Large,B,2
B17-146-L-4104-2514-0,48,48,55,4104,2514,0,B17,X,L,146,Large,B,1
B17-146-L-4104-2514-60,48,48,23,4104,2514,60,B17,X,L,146,Large,B,2
B17-146-L-4104-2514-84,48,48,30,4104,2514,84,B17,X,L,146,Large,B,3
B17-146-R-3924-2514-0,48,48,55,3924,2514,0,B17,X,R,146,Large,B,1
B17-146-R-3924-2514-60,48,48,23,3924,2514,60,B17,X,R,146,Large,B,2
B17-151-L-4104-2574-0,48,48,55,4104,2574,0,B17,X,L,151,Large,B,1
B17-151-L-4104-2574-60,48,48,23,4104,2574,60,B17,X,L,151,Large,B,2
B17-151-L-4104-2574-84,48,48,30,4104,2574,84,B17,X,L,151,Large,B,3
B17-151-R-3924-2574-0,48,48,55,3924,2574,0,B17,X,R,151,Large,B,1
B17-151-R-3924-2574-60,48,48,23,3924,2574,60,B17,X,R,151,Large,B,2
B17-155-L-4104-2622-0,48,48,55,4104,2622,0,B17,X,L,155,Large,B,1
B17-155-L-4104-2622-60,48,48,23,4104,2622,60,B17,X,L,155,Large,B,2
B17-155-L-4104-2622-84,48,48,30,4104,2622,84,B17,X,L,155,Large,B,3
B17-155-R-3924-2622-0,48,48,55,3924,2622,0,B17,X,R,155,Large,B,1
B17-155-R-3924-2622-60,48,48,23,3924,2622,60,B17,X,R,155,Large,B,2
B17-160-L-4104-2682-0,48,48,55,4104,2682,0,B17,X,L,160,Large,B,1
B17-160-L-4104-2682-60,48,48,23,4104,2682,60,B17,X,L,160,Large,B,2
B17-160-L-4104-2682-84,48,48,30,4104,2682,84,B17,X,L,160,Large,B,3
B17-160-R-3924-2682-0,48,48,55,3924,2682,0,B17,X,R,160,Large,B,1
B17-160-R-3924-2682-60,48,48,23,3924,2682,60,B17,X,R,160,Large,B,2
B17-165-L-4104-2742-0,48,48,55,4104,2742,0,B17,X,L,165,Large,B,1
B17-165-L-4104-2742-60,48,48,23,4104,2742,60,B17,X,L,165,Large,B,2
B17-165-L-4104-2742-84,48,48,30,4104,2742,84,B17,X,L,165,Large,B,3
B17-165-R-3924-2742-0,48,48,55,3924,2742,0,B17,X,R,165,Large,B,1
B17-165-R-3924-2742-60,48,48,23,3924,2742,60,B17,X,R,165,Large,B,2
B17-170-L-4104-2802-0,48,48,55,4104,2802,0,B17,X,L,170,Large,B,1
B17-170-L-4104-2802-60,48,48,23,4104,2802,60,B17,X,L,170,Large,B,2
B17-170-L-4104-2802-84,48,48,30,4104,2802,84,B17,X,L,170,Large,B,3
B17-170-R-3924-2802-0,48,48,55,3924,2802,0,B17,X,R,170,Large,B,1
B17-170-R-3924-2802-60,48,48,23,3924,2802,60,B17,X,R,170,Large,B,2
B17-174-L-4104-2850-0,48,48,55,4104,2850,0,B17,X,L,174,Large,B,1
B17-174-L-4104-2850-60,48,48,23,4104,2850,60,B17,X,L,174,Large,B,2
B17-174-L-4104-2850-84,48,48,30,4104,2850,84,B17,X,L,174,Large,B,3
B17-174-R-3924-2850-0,48,48,55,3924,2850,0,B17,X,R,174,Large,B,1
B17-174-R-3924-2850-60,48,48,23,3924,2850,60,B17,X,R,174,Large,B,2
B17-179-L-4104-2910-0,48,48,55,4104,2910,0,B17,X,L,179,Large,B,1
B17-179-L-4104-2910-60,48,48,23,4104,2910,60,B17,X,L,179,Large,B,2
B17-179-L-4104-2910-84,48,48,30,4104,2910,84,B17,X,L,179,Large,B,3
B17-179-R-3924-2910-0,48,48,55,3924,2910,0,B17,X,R,179,Large,B,1
B17-179-R-3924-2910-60,48,48,23,3924,2910,60,B17,X,R,179,Large,B,2
B17-184-L-4104-2970-0,48,48,55,4104,2970,0,B17,X,L,184,Large,B,1
B17-184-L-4104-2970-60,48,48,23,4104,2970,60,B17,X,L,184,Large,B,2
B17-184-L-4104-2970-84,48,48,30,4104,2970,84,B17,X,L,184,Large,B,3
B17-184-R-3924-2970-0,48,48,55,3924,2970,0,B17,X,R,184,Large,B,1
B17-184-R-3924-2970-60,48,48,23,3924,2970,60,B17,X,R,184,Large,B,2
B17-189-L-4104-3030-0,48,48,55,4104,3030,0,B17,X,L,189,Large,B,1
B17-189-L-4104-3030-60,48,48,23,4104,3030,60,B17,X,L,189,Large,B,2
B17-189-L-4104-3030-84,48,48,30,4104,3030,84,B17,X,L,189,Large,B,3
B17-189-R-3924-3030-0,48,48,55,3924,3030,0,B17,X,R,189,Large,B,1
B17-189-R-3924-3030-60,48,48,23,3924,3030,60,B17,X,R,189,Large,B,2
B17-191-L-4104-3078-0,48,48,55,4104,3078,0,B17,X,L,191,Large,B,1
B17-191-L-4104-3078-60,48,48,23,4104,3078,60,B17,X,L,191,Large,B,2
B17-191-L-4104-3078-84,48,48,30,4104,3078,84,B17,X,L,191,Large,B,3
B17-191-R-3924-3078-0,48,48,55,3924,3078,0,B17,X,R,191,Large,B,1
B17-191-R-3924-3078-60,48,48,23,3924,3078,60,B17,X,R,191,Large,B,2
B17-195-L-4104-3138-0,48,48,50,4104,3138,0,B17,X,L,195,Large,B,1
B17-195-L-4104-3138-48,48,48,30,4104,3138,48,B17,X,L,195,Large,B,3
B17-195-R-3924-3138-0,48,48,55,3924,3138,0,B17,X,R,195,Large,B,1
B17-195-R-3924-3138-60,48,48,23,3924,3138,60,B17,X,R,195,Large,B,2
B17-198-L-4104-3186-0,48,48,23,4104,3186,0,B17,X,L,198,Large,B,2
B17-199-L-4104-3198-0,48,48,55,4104,3198,0,B17,X,L,199,Large,B,1
B17-199-L-4104-3198-60,48,48,23,4104,3198,60,B17,X,L,199,Large,B,2
B17-199-L-4104-3198-84,48,48,30,4104,3198,84,B17,X,L,199,Large,B,3
B17-199-R-3924-3198-0,48,48,55,3924,3198,0,B17,X,R,199,Large,B,1
B17-199-R-3924-3198-60,48,48,23,3924,3198,60,B17,X,R,199,Large,B,2
B17-203-L-4104-3258-0,48,48,55,4104,3258,0,B17,X,L,203,Large,B,1
B17-203-L-4104-3258-60,48,48,23,4104,3258,60,B17,X,L,203,Large,B,2
B17-203-L-4104-3258-84,48,48,30,4104,3258,84,B17,X,L,203,Large,B,3
B17-203-R-3924-3258-0,48,48,55,3924,3258,0,B17,X,R,203,Large,B,1
B17-203-R-3924-3258-60,48,48,23,3924,3258,60,B17,X,R,203,Large,B,2
B17-206-L-4104-3306-0,48,48,55,4104,3306,0,B17,X,L,206,Large,B,1
B17-206-L-4104-3306-60,48,48,23,4104,3306,60,B17,X,L,206,Large,B,2
B17-206-L-4104-3306-84,48,48,30,4104,3306,84,B17,X,L,206,Large,B,3
B17-206-R-3924-3306-0,48,48,55,3924,3306,0,B17,X,R,206,Large,B,1
B17-206-R-3924-3306-60,48,48,23,3924,3306,60,B17,X,R,206,Large,B,2
B17-209-L-4104-3366-0,48,48,55,4104,3366,0,B17,X,L,209,Large,B,1
B17-209-L-4104-3366-60,48,48,23,4104,3366,60,B17,X,L,209,Large,B,2
B17-209-L-4104-3366-84,48,48,30,4104,3366,84,B17,X,L,209,Large,B,3
B17-209-R-3924-3366-0,48,48,55,3924,3366,0,B17,X,R,209,Large,B,1
B17-209-R-3924-3366-60,48,48,23,3924,3366,60,B17,X,R,209,Large,B,2
B17-213-L-4104-3426-0,48,48,55,4104,3426,0,B17,X,L,213,Large,B,1
B17-213-L-4104-3426-60,48,48,23,4104,3426,60,B17,X,L,213,Large,B,2
B17-213-L-4104-3426-84,48,48,30,4104,3426,84,B17,X,L,213,Large,B,3
B17-213-R-3924-3426-0,48,48,55,3924,3426,0,B17,X,R,213,Large,B,1
B17-213-R-3924-3426-60,48,48,23,3924,3426,60,B17,X,R,213,Large,B,2
B17-217-L-4104-3486-0,48,48,55,4104,3486,0,B17,X,L,217,Large,B,1
B17-217-L-4104-3486-60,48,48,23,4104,3486,60,B17,X,L,217,Large,B,2
B17-217-L-4104-3486-84,48,48,30,4104,3486,84,B17,X,L,217,Large,B,3
B17-217-R-3924-3486-0,48,48,55,3924,3486,0,B17,X,R,217,Large,B,1
B17-217-R-3924-3486-60,48,48,23,3924,3486,60,B17,X,R,217,Large,B,2
B17-219-L-4104-3534-0,48,48,55,4104,3534,0,B17,X,L,219,Large,B,1
B17-219-L-4104-3534-60,48,48,23,4104,3534,60,B17,X,L,219,Large,B,2
B17-219-L-4104-3534-84,48,48,30,4104,3534,84,B17,X,L,219,Large,B,3
B17-219-R-3924-3534-0,48,48,55,3924,3534,0,B17,X,R,219,Large,B,1
B17-219-R-3924-3534-60,48,48,23,3924,3534,60,B17,X,R,219,Large,B,2
B17-223-L-4104-3594-0,48,48,55,4104,3594,0,B17,X,L,223,Large,B,1
B17-223-L-4104-3594-60,48,48,23,4104,3594,60,B17,X,L,223,Large,B,2
B17-223-L-4104-3594-84,48,48,30,4104,3594,84,B17,X,L,223,Large,B,3
B17-223-R-3924-3594-0,48,48,55,3924,3594,0,B17,X,R,223,Large,B,1
B17-223-R-3924-3594-60,48,48,23,3924,3594,60,B17,X,R,223,Large,B,2
B17-227-L-4104-3654-0,48,48,55,4104,3654,0,B17,X,L,227,Large,B,1
B17-227-L-4104-3654-60,48,48,23,4104,3654,60,B17,X,L,227,Large,B,2
B17-227-L-4104-3654-84,48,48,30,4104,3654,84,B17,X,L,227,Large,B,3
B17-227-R-3924-3654-0,48,48,55,3924,3654,0,B17,X,R,227,Large,B,1
B17-227-R-3924-3654-60,48,48,23,3924,3654,60,B17,X,R,227,Large,B,2
B17-231-L-4104-3714-0,48,48,55,4104,3714,0,B17,X,L,231,Large,B,1
B17-231-L-4104-3714-60,48,48,30,4104,3714,60,B17,X,L,231,Large,B,3
B17-231-R-3924-3714-0,48,48,55,3924,3714,0,B17,X,R,231,Large,B,1
B17-231-R-3924-3714-60,48,48,23,3924,3714,60,B17,X,R,231,Large,B,2
B17-235-L-4104-3762-0,48,48,23,4104,3762,0,B17,X,L,235,Large,B,2
B17-235-L-4104-3762-60,48,48,23,4104,3762,60,B17,X,L,235,Large,B,2
B17-235-L-4104-3762-84,48,48,30,4104,3762,84,B17,X,L,235,Large,B,3
B17-235-R-3924-3762-0,48,48,55,3924,3762,0,B17,X,R,235,Large,B,1
B17-235-R-3924-3762-60,48,48,23,3924,3762,60,B17,X,R,235,Large,B,2
B17-240-L-4104-3822-0,48,48,55,4104,3822,0,B17,X,L,240,Large,B,1
B17-240-L-4104-3822-60,48,48,23,4104,3822,60,B17,X,L,240,Large,B,2
B17-240-L-4104-3822-84,48,48,30,4104,3822,84,B17,X,L,240,Large,B,3
B17-240-R-3924-3822-0,48,48,55,3924,3822,0,B17,X,R,240,Large,B,1
B17-240-R-3924-3822-60,48,48,23,3924,3822,60,B17,X,R,240,Large,B,2
B17-245-L-4104-3882-0,48,48,55,4104,3882,0,B17,X,L,245,Large,B,1
B17-245-L-4104-3882-60,48,48,23,4104,3882,60,B17,X,L,245,Large,B,2
B17-245-L-4104-3882-84,48,48,30,4104,3882,84,B17,X,L,245,Large,B,3
B17-245-R-3924-3882-0,48,48,55,3924,3882,0,B17,X,R,245,Large,B,1
B17-245-R-3924-3882-60,48,48,23,3924,3882,60,B17,X,R,245,Large,B,2
B17-250-L-4104-3942-0,48,48,55,4104,3942,0,B17,X,L,250,Large,B,1
B17-250-L-4104-3942-60,48,48,23,4104,3942,60,B17,X,L,250,Large,B,2
B17-250-L-4104-3942-84,48,48,30,4104,3942,84,B17,X,L,250,Large,B,3
B17-250-R-3924-3942-0,48,48,55,3924,3942,0,B17,X,R,250,Large,B,1
B17-250-R-3924-3942-60,48,48,23,3924,3942,60,B17,X,R,250,Large,B,2
B17-254-L-4104-3990-0,48,48,55,4104,3990,0,B17,X,L,254,Large,B,1
B17-254-L-4104-3990-60,48,48,23,4104,3990,60,B17,X,L,254,Large,B,2
B17-254-L-4104-3990-84,48,48,30,4104,3990,84,B17,X,L,254,Large,B,3
B17-254-R-3924-3990-0,48,48,55,3924,3990,0,B17,X,R,254,Large,B,1
B17-254-R-3924-3990-60,48,48,23,3924,3990,60,B17,X,R,254,Large,B,2
B17-259-L-4104-4050-0,48,48,55,4104,4050,0,B17,X,L,259,Large,B,1
B17-259-L-4104-4050-60,48,48,23,4104,4050,60,B17,X,L,259,Large,B,2
B17-259-L-4104-4050-84,48,48,30,4104,4050,84,B17,X,L,259,Large,B,3
B17-259-R-3924-4050-0,48,48,55,3924,4050,0,B17,X,R,259,Large,B,1
B17-259-R-3924-4050-60,48,48,23,3924,4050,60,B17,X,R,259,Large,B,2
B18-127-L-4332-2286-0,48,48,52,4332,2286,0,B18,X,L,127,Large,B,1
B18-127-L-4332-2286-60,48,48,23,4332,2286,60,B18,X,L,127,Large,B,2
B18-127-L-4332-2286-84,48,48,36,4332,2286,84,B18,X,L,127,Large,B,3
B18-127-R-4152-2286-0,48,48,27,4152,2286,0,B18,X,R,127,Large,B,1
B18-127-R-4152-2286-36,48,48,30,4152,2286,36,B18,X,R,127,Large,B,2
B18-127-R-4152-2286-60,48,48,52,4152,2286,60,B18,X,R,127,Large,B,3
B18-132-L-4332-2346-0,48,48,52,4332,2346,0,B18,X,L,132,Large,B,1
B18-132-L-4332-2346-60,48,48,23,4332,2346,60,B18,X,L,132,Large,B,2
B18-132-L-4332-2346-84,48,48,36,4332,2346,84,B18,X,L,132,Large,B,3
B18-132-R-4152-2346-0,48,48,27,4152,2346,0,B18,X,R,132,Large,B,1
B18-132-R-4152-2346-36,48,48,30,4152,2346,36,B18,X,R,132,Large,B,2
B18-132-R-4152-2346-60,48,48,52,4152,2346,60,B18,X,R,132,Large,B,3
B18-136-L-4332-2394-0,48,48,52,4332,2394,0,B18,X,L,136,Large,B,1
B18-136-L-4332-2394-60,48,48,23,4332,2394,60,B18,X,L,136,Large,B,2
B18-136-L-4332-2394-84,48,48,36,4332,2394,84,B18,X,L,136,Large,B,3
B18-136-R-4152-2394-0,48,48,27,4152,2394,0,B18,X,R,136,Large,B,1
B18-136-R-4152-2394-36,48,48,30,4152,2394,36,B18,X,R,136,Large,B,2
B18-136-R-4152-2394-60,48,48,52,4152,2394,60,B18,X,R,136,Large,B,3
B18-141-L-4332-2454-0,48,48,52,4332,2454,0,B18,X,L,141,Large,B,1
B18-141-L-4332-2454-60,48,48,23,4332,2454,60,B18,X,L,141,Large,B,2
B18-141-L-4332-2454-84,48,48,36,4332,2454,84,B18,X,L,141,Large,B,3
B18-141-R-4152-2454-0,48,48,27,4152,2454,0,B18,X,R,141,Large,B,1
B18-141-R-4152-2454-36,48,48,30,4152,2454,36,B18,X,R,141,Large,B,2
B18-141-R-4152-2454-60,48,48,52,4152,2454,60,B18,X,R,141,Large,B,3
B18-146-L-4332-2514-0,48,48,52,4332,2514,0,B18,X,L,146,Large,B,1
B18-146-L-4332-2514-60,48,48,23,4332,2514,60,B18,X,L,146,Large,B,2
B18-146-L-4332-2514-84,48,48,36,4332,2514,84,B18,X,L,146,Large,B,3
B18-146-R-4152-2514-0,48,48,27,4152,2514,0,B18,X,R,146,Large,B,1
B18-146-R-4152-2514-36,48,48,30,4152,2514,36,B18,X,R,146,Large,B,2
B18-146-R-4152-2514-60,48,48,52,4152,2514,60,B18,X,R,146,Large,B,3
B18-151-L-4332-2574-0,48,48,52,4332,2574,0,B18,X,L,151,Large,B,1
B18-151-L-4332-2574-60,48,48,23,4332,2574,60,B18,X,L,151,Large,B,2
B18-151-L-4332-2574-84,48,48,36,4332,2574,84,B18,X,L,151,Large,B,3
B18-151-R-4152-2574-0,48,48,27,4152,2574,0,B18,X,R,151,Large,B,1
B18-151-R-4152-2574-36,48,48,30,4152,2574,36,B18,X,R,151,Large,B,2
B18-151-R-4152-2574-60,48,48,52,4152,2574,60,B18,X,R,151,Large,B,3
B18-155-L-4332-2622-0,48,48,52,4332,2622,0,B18,X,L,155,Large,B,1
B18-155-L-4332-2622-60,48,48,23,4332,2622,60,B18,X,L,155,Large,B,2
B18-155-L-4332-2622-84,48,48,36,4332,2622,84,B18,X,L,155,Large,B,3
B18-155-R-4152-2622-0,48,48,27,4152,2622,0,B18,X,R,155,Large,B,1
B18-155-R-4152-2622-36,48,48,30,4152,2622,36,B18,X,R,155,Large,B,2
B18-155-R-4152-2622-60,48,48,52,4152,2622,60,B18,X,R,155,Large,B,3
B18-160-L-4332-2682-0,48,48,52,4332,2682,0,B18,X,L,160,Large,B,1
B18-160-L-4332-2682-60,48,48,23,4332,2682,60,B18,X,L,160,Large,B,2
B18-160-L-4332-2682-84,48,48,36,4332,2682,84,B18,X,L,160,Large,B,3
B18-160-R-4152-2682-0,48,48,27,4152,2682,0,B18,X,R,160,Large,B,1
B18-160-R-4152-2682-36,48,48,30,4152,2682,36,B18,X,R,160,Large,B,2
B18-160-R-4152-2682-60,48,48,52,4152,2682,60,B18,X,R,160,Large,B,3
B18-165-L-4332-2742-0,48,48,52,4332,2742,0,B18,X,L,165,Large,B,1
B18-165-L-4332-2742-60,48,48,23,4332,2742,60,B18,X,L,165,Large,B,2
B18-165-L-4332-2742-84,48,48,36,4332,2742,84,B18,X,L,165,Large,B,3
B18-165-R-4152-2742-0,48,48,27,4152,2742,0,B18,X,R,165,Large,B,1
B18-165-R-4152-2742-36,48,48,30,4152,2742,36,B18,X,R,165,Large,B,2
B18-165-R-4152-2742-60,48,48,52,4152,2742,60,B18,X,R,165,Large,B,3
B18-170-L-4332-2802-0,48,48,52,4332,2802,0,B18,X,L,170,Large,B,1
B18-170-L-4332-2802-60,48,48,23,4332,2802,60,B18,X,L,170,Large,B,2
B18-170-L-4332-2802-84,48,48,36,4332,2802,84,B18,X,L,170,Large,B,3
B18-170-R-4152-2802-0,48,48,27,4152,2802,0,B18,X,R,170,Large,B,1
B18-170-R-4152-2802-36,48,48,30,4152,2802,36,B18,X,R,170,Large,B,2
B18-170-R-4152-2802-60,48,48,52,4152,2802,60,B18,X,R,170,Large,B,3
B18-174-L-4332-2850-0,48,48,52,4332,2850,0,B18,X,L,174,Large,B,1
B18-174-L-4332-2850-60,48,48,23,4332,2850,60,B18,X,L,174,Large,B,2
B18-174-L-4332-2850-84,48,48,36,4332,2850,84,B18,X,L,174,Large,B,3
B18-174-R-4152-2850-0,48,48,27,4152,2850,0,B18,X,R,174,Large,B,1
B18-174-R-4152-2850-36,48,48,30,4152,2850,36,B18,X,R,174,Large,B,2
B18-174-R-4152-2850-60,48,48,52,4152,2850,60,B18,X,R,174,Large,B,3
B18-179-L-4332-2910-0,48,48,52,4332,2910,0,B18,X,L,179,Large,B,1
B18-179-L-4332-2910-60,48,48,23,4332,2910,60,B18,X,L,179,Large,B,2
B18-179-L-4332-2910-84,48,48,36,4332,2910,84,B18,X,L,179,Large,B,3
B18-179-R-4152-2910-0,48,48,27,4152,2910,0,B18,X,R,179,Large,B,1
B18-179-R-4152-2910-36,48,48,30,4152,2910,36,B18,X,R,179,Large,B,2
B18-179-R-4152-2910-60,48,48,52,4152,2910,60,B18,X,R,179,Large,B,3
B18-184-L-4332-2970-0,48,48,52,4332,2970,0,B18,X,L,184,Large,B,1
B18-184-L-4332-2970-60,48,48,23,4332,2970,60,B18,X,L,184,Large,B,2
B18-184-L-4332-2970-84,48,48,36,4332,2970,84,B18,X,L,184,Large,B,3
B18-184-R-4152-2970-0,48,48,27,4152,2970,0,B18,X,R,184,Large,B,1
B18-184-R-4152-2970-36,48,48,30,4152,2970,36,B18,X,R,184,Large,B,2
B18-184-R-4152-2970-60,48,48,52,4152,2970,60,B18,X,R,184,Large,B,3
B18-189-L-4332-3030-0,48,48,52,4332,3030,0,B18,X,L,189,Large,B,1
B18-189-L-4332-3030-60,48,48,23,4332,3030,60,B18,X,L,189,Large,B,2
B18-189-L-4332-3030-84,48,48,36,4332,3030,84,B18,X,L,189,Large,B,3
B18-189-R-4152-3030-0,48,48,27,4152,3030,0,B18,X,R,189,Large,B,1
B18-189-R-4152-3030-36,48,48,30,4152,3030,36,B18,X,R,189,Large,B,2
B18-189-R-4152-3030-60,48,48,52,4152,3030,60,B18,X,R,189,Large,B,3
B18-191-L-4332-3078-0,48,48,52,4332,3078,0,B18,X,L,191,Large,B,1
B18-191-L-4332-3078-60,48,48,23,4332,3078,60,B18,X,L,191,Large,B,2
B18-191-L-4332-3078-84,48,48,36,4332,3078,84,B18,X,L,191,Large,B,3
B18-191-R-4152-3078-0,48,48,27,4152,3078,0,B18,X,R,191,Large,B,1
B18-191-R-4152-3078-36,48,48,30,4152,3078,36,B18,X,R,191,Large,B,2
B18-191-R-4152-3078-60,48,48,52,4152,3078,60,B18,X,R,191,Large,B,3
B18-195-L-4332-3138-0,48,48,52,4332,3138,0,B18,X,L,195,Large,B,1
B18-195-L-4332-3138-60,48,48,23,4332,3138,60,B18,X,L,195,Large,B,2
B18-195-L-4332-3138-84,48,48,36,4332,3138,84,B18,X,L,195,Large,B,3
B18-195-R-4152-3138-0,48,48,27,4152,3138,0,B18,X,R,195,Large,B,1
B18-195-R-4152-3138-36,48,48,30,4152,3138,36,B18,X,R,195,Large,B,2
B18-195-R-4152-3138-60,48,48,52,4152,3138,60,B18,X,R,195,Large,B,3
B18-199-L-4332-3198-0,48,48,52,4332,3198,0,B18,X,L,199,Large,B,1
B18-199-L-4332-3198-60,48,48,23,4332,3198,60,B18,X,L,199,Large,B,2
B18-199-L-4332-3198-84,48,48,36,4332,3198,84,B18,X,L,199,Large,B,3
B18-199-R-4152-3198-0,48,48,27,4152,3198,0,B18,X,R,199,Large,B,1
B18-199-R-4152-3198-36,48,48,30,4152,3198,36,B18,X,R,199,Large,B,2
B18-199-R-4152-3198-60,48,48,52,4152,3198,60,B18,X,R,199,Large,B,3
B18-203-L-4332-3258-0,48,48,52,4332,3258,0,B18,X,L,203,Large,B,1
B18-203-L-4332-3258-60,48,48,23,4332,3258,60,B18,X,L,203,Large,B,2
B18-203-L-4332-3258-84,48,48,36,4332,3258,84,B18,X,L,203,Large,B,3
B18-203-R-4152-3258-0,48,48,27,4152,3258,0,B18,X,R,203,Large,B,1
B18-203-R-4152-3258-36,48,48,30,4152,3258,36,B18,X,R,203,Large,B,2
B18-203-R-4152-3258-60,48,48,52,4152,3258,60,B18,X,R,203,Large,B,3
B18-206-L-4332-3306-0,48,48,52,4332,3306,0,B18,X,L,206,Large,B,1
B18-206-L-4332-3306-60,48,48,23,4332,3306,60,B18,X,L,206,Large,B,2
B18-206-L-4332-3306-84,48,48,36,4332,3306,84,B18,X,L,206,Large,B,3
B18-206-R-4152-3306-0,48,48,27,4152,3306,0,B18,X,R,206,Large,B,1
B18-206-R-4152-3306-36,48,48,30,4152,3306,36,B18,X,R,206,Large,B,2
B18-206-R-4152-3306-60,48,48,52,4152,3306,60,B18,X,R,206,Large,B,3
B18-209-L-4332-3366-0,48,48,52,4332,3366,0,B18,X,L,209,Large,B,1
B18-209-L-4332-3366-60,48,48,23,4332,3366,60,B18,X,L,209,Large,B,2
B18-209-L-4332-3366-84,48,48,36,4332,3366,84,B18,X,L,209,Large,B,3
B18-209-R-4152-3366-0,48,48,27,4152,3366,0,B18,X,R,209,Large,B,1
B18-209-R-4152-3366-36,48,48,30,4152,3366,36,B18,X,R,209,Large,B,2
B18-209-R-4152-3366-60,48,48,52,4152,3366,60,B18,X,R,209,Large,B,3
B18-213-L-4332-3426-0,48,48,52,4332,3426,0,B18,X,L,213,Large,B,1
B18-213-L-4332-3426-60,48,48,23,4332,3426,60,B18,X,L,213,Large,B,2
B18-213-L-4332-3426-84,48,48,36,4332,3426,84,B18,X,L,213,Large,B,3
B18-213-R-4152-3426-0,48,48,27,4152,3426,0,B18,X,R,213,Large,B,1
B18-213-R-4152-3426-36,48,48,30,4152,3426,36,B18,X,R,213,Large,B,2
B18-213-R-4152-3426-60,48,48,52,4152,3426,60,B18,X,R,213,Large,B,3
B18-217-L-4332-3486-0,48,48,52,4332,3486,0,B18,X,L,217,Large,B,1
B18-217-L-4332-3486-60,48,48,23,4332,3486,60,B18,X,L,217,Large,B,2
B18-217-L-4332-3486-84,48,48,36,4332,3486,84,B18,X,L,217,Large,B,3
B18-217-R-4152-3486-0,48,48,27,4152,3486,0,B18,X,R,217,Large,B,1
B18-217-R-4152-3486-36,48,48,30,4152,3486,36,B18,X,R,217,Large,B,2
B18-217-R-4152-3486-60,48,48,52,4152,3486,60,B18,X,R,217,Large,B,3
B18-219-L-4332-3534-0,48,48,52,4332,3534,0,B18,X,L,219,Large,B,1
B18-219-L-4332-3534-60,48,48,23,4332,3534,60,B18,X,L,219,Large,B,2
B18-219-L-4332-3534-84,48,48,36,4332,3534,84,B18,X,L,219,Large,B,3
B18-219-R-4152-3534-0,48,48,27,4152,3534,0,B18,X,R,219,Large,B,1
B18-219-R-4152-3534-36,48,48,30,4152,3534,36,B18,X,R,219,Large,B,2
B18-219-R-4152-3534-60,48,48,52,4152,3534,60,B18,X,R,219,Large,B,3
B18-223-L-4332-3594-0,48,48,52,4332,3594,0,B18,X,L,223,Large,B,1
B18-223-L-4332-3594-60,48,48,23,4332,3594,60,B18,X,L,223,Large,B,2
B18-223-L-4332-3594-84,48,48,36,4332,3594,84,B18,X,L,223,Large,B,3
B18-223-R-4152-3594-0,48,48,27,4152,3594,0,B18,X,R,223,Large,B,1
B18-223-R-4152-3594-36,48,48,30,4152,3594,36,B18,X,R,223,Large,B,2
B18-223-R-4152-3594-60,48,48,52,4152,3594,60,B18,X,R,223,Large,B,3
B18-227-L-4332-3654-0,48,48,52,4332,3654,0,B18,X,L,227,Large,B,1
B18-227-L-4332-3654-60,48,48,23,4332,3654,60,B18,X,L,227,Large,B,2
