LOCATION,WIDTH,DEPTH,HEIGHT,X,Y,Z,AISLE,CENTERAXIS,AISLESIDE,BAY,WAREHOUSE,AREA,LEVEL
A4-170-R-732-2712-0,48,48,55,732,2712,0,A4,X,R,170,WARREN,A,1
A4-170-R-732-2712-60,48,48,55,732,2712,60,A4,X,R,170,WARREN,A,2
A4-172-L-732-2736-0,48,48,55,732,2736,0,A4,X,L,172,WARREN,A,1
A4-172-L-732-2736-60,48,48,55,732,2736,60,A4,X,L,172,WARREN,A,2
A4-175-R-732-2772-0,48,48,55,732,2772,0,A4,X,R,175,WARREN,A,1
A4-175-R-732-2772-60,48,48,55,732,2772,60,A4,X,R,175,WARREN,A,2
A4-17-L-732-684-0,48,48,55,732,684,0,A4,X,L,17,WARREN,A,1
A4-17-L-732-684-60,48,48,55,732,684,60,A4,X,L,17,WARREN,A,2
A4-180-R-732-2832-0,48,48,55,732,2832,0,A4,X,R,180,WARREN,A,1
A4-180-R-732-2832-60,48,48,55,732,2832,60,A4,X,R,180,WARREN,A,2
A4-195-L-732-3048-0,48,48,33,732,3048,0,A4,X,L,195,WARREN,A,1
A4-195-L-732-3048-36,48,48,35,732,3048,36,A4,X,L,195,WARREN,A,2
A4-195-L-732-3048-72,48,48,35,732,3048,72,A4,X,L,195,WARREN,A,3
A4-195-R-732-3048-0,48,48,33,732,3048,0,A4,X,R,195,WARREN,A,1
A4-195-R-732-3048-36,48,48,35,732,3048,36,A4,X,R,195,WARREN,A,2
A4-195-R-732-3048-72,48,48,35,732,3048,72,A4,X,R,195,WARREN,A,3
A4-199-L-732-3108-0,48,48,33,732,3108,0,A4,X,L,199,WARREN,A,1
A4-199-L-732-3108-36,48,48,35,732,3108,36,A4,X,L,199,WARREN,A,2
A4-199-L-732-3108-72,48,48,35,732,3108,72,A4,X,L,199,WARREN,A,3
A4-199-R-732-3108-0,48,48,33,732,3108,0,A4,X,R,199,WARREN,A,1
A4-199-R-732-3108-36,48,48,35,732,3108,36,A4,X,R,199,WARREN,A,2
A4-199-R-732-3108-72,48,48,35,732,3108,72,A4,X,R,199,WARREN,A,3
A4-19-R-732-720-0,48,48,55,732,720,0,A4,X,R,19,WARREN,A,1
A4-19-R-732-720-60,48,48,55,732,720,60,A4,X,R,19,WARREN,A,2
A4-1-L-732-300-0,48,48,55,732,300,0,A4,X,L,1,WARREN,A,1
A4-1-L-732-300-60,48,48,55,732,300,60,A4,X,L,1,WARREN,A,2
A4-1-R-732-300-0,48,48,55,732,300,0,A4,X,R,1,WARREN,A,1
A4-1-R-732-300-60,48,48,55,732,300,60,A4,X,R,1,WARREN,A,2
A4-202-L-732-3156-0,48,48,33,732,3156,0,A4,X,L,202,WARREN,A,1
A4-202-L-732-3156-36,48,48,35,732,3156,36,A4,X,L,202,WARREN,A,2
A4-202-L-732-3156-72,48,48,35,732,3156,72,A4,X,L,202,WARREN,A,3
A4-202-R-732-3156-0,48,48,33,732,3156,0,A4,X,R,202,WARREN,A,1
A4-202-R-732-3156-36,48,48,35,732,3156,36,A4,X,R,202,WARREN,A,2
A4-202-R-732-3156-72,48,48,35,732,3156,72,A4,X,R,202,WARREN,A,3
A4-206-L-732-3216-0,48,48,33,732,3216,0,A4,X,L,206,WARREN,A,1
A4-206-L-732-3216-36,48,48,35,732,3216,36,A4,X,L,206,WARREN,A,2
A4-206-L-732-3216-72,48,48,35,732,3216,72,A4,X,L,206,WARREN,A,3
A4-206-R-732-3216-0,48,48,33,732,3216,0,A4,X,R,206,WARREN,A,1
A4-206-R-732-3216-36,48,48,35,732,3216,36,A4,X,R,206,WARREN,A,2
A4-206-R-732-3216-72,48,48,35,732,3216,72,A4,X,R,206,WARREN,A,3
A4-209-L-732-3276-0,48,48,33,732,3276,0,A4,X,L,209,WARREN,A,1
A4-209-L-732-3276-36,48,48,35,732,3276,36,A4,X,L,209,WARREN,A,2
A4-209-L-732-3276-72,48,48,35,732,3276,72,A4,X,L,209,WARREN,A,3
A4-209-R-732-3276-0,48,48,33,732,3276,0,A4,X,R,209,WARREN,A,1
A4-209-R-732-3276-36,48,48,35,732,3276,36,A4,X,R,209,WARREN,A,2
A4-209-R-732-3276-72,48,48,35,732,3276,72,A4,X,R,209,WARREN,A,3
A4-20-L-732-732-0,48,48,55,732,732,0,A4,X,L,20,WARREN,A,1
A4-20-L-732-732-60,48,48,55,732,732,60,A4,X,L,20,WARREN,A,2
A4-213-L-732-3336-0,48,48,33,732,3336,0,A4,X,L,213,WARREN,A,1
A4-213-L-732-3336-36,48,48,35,732,3336,36,A4,X,L,213,WARREN,A,2
A4-213-L-732-3336-72,48,48,35,732,3336,72,A4,X,L,213,WARREN,A,3
A4-213-R-732-3336-0,48,48,33,732,3336,0,A4,X,R,213,WARREN,A,1
A4-213-R-732-3336-36,48,48,35,732,3336,36,A4,X,R,213,WARREN,A,2
A4-213-R-732-3336-72,48,48,35,732,3336,72,A4,X,R,213,WARREN,A,3
A4-216-L-732-3384-0,48,48,24,732,3384,0,A4,X,L,216,WARREN,A,1
A4-216-L-732-3384-24,48,48,35,732,3384,24,A4,X,L,216,WARREN,A,2
A4-216-L-732-3384-72,48,48,35,732,3384,72,A4,X,L,216,WARREN,A,3
A4-216-R-732-3384-0,48,48,24,732,3384,0,A4,X,R,216,WARREN,A,1
A4-216-R-732-3384-24,48,48,35,732,3384,24,A4,X,R,216,WARREN,A,2
A4-216-R-732-3384-72,48,48,35,732,3384,72,A4,X,R,216,WARREN,A,3
A4-219-L-732-3444-0,48,48,24,732,3444,0,A4,X,L,219,WARREN,A,1
A4-219-L-732-3444-24,48,48,35,732,3444,24,A4,X,L,219,WARREN,A,2
A4-219-L-732-3444-72,48,48,35,732,3444,72,A4,X,L,219,WARREN,A,3
A4-219-R-732-3444-0,48,48,24,732,3444,0,A4,X,R,219,WARREN,A,1
A4-219-R-732-3444-24,48,48,35,732,3444,24,A4,X,R,219,WARREN,A,2
A4-219-R-732-3444-72,48,48,35,732,3444,72,A4,X,R,219,WARREN,A,3
A4-22-R-732-780-0,48,48,55,732,780,0,A4,X,R,22,WARREN,A,1
A4-22-R-732-780-60,48,48,55,732,780,60,A4,X,R,22,WARREN,A,2
A4-23-L-732-792-0,48,48,55,732,792,0,A4,X,L,23,WARREN,A,1
A4-23-L-732-792-60,48,48,55,732,792,60,A4,X,L,23,WARREN,A,2
A4-25-R-732-828-0,48,48,55,732,828,0,A4,X,R,25,WARREN,A,1
A4-25-R-732-828-60,48,48,55,732,828,60,A4,X,R,25,WARREN,A,2
A4-27-L-732-852-0,48,48,55,732,852,0,A4,X,L,27,WARREN,A,1
A4-27-L-732-852-60,48,48,55,732,852,60,A4,X,L,27,WARREN,A,2
A4-30-R-732-888-0,48,48,55,732,888,0,A4,X,R,30,WARREN,A,1
A4-30-R-732-888-60,48,48,55,732,888,60,A4,X,R,30,WARREN,A,2
A4-32-L-732-912-0,48,48,55,732,912,0,A4,X,L,32,WARREN,A,1
A4-32-L-732-912-60,48,48,55,732,912,60,A4,X,L,32,WARREN,A,2
A4-35-R-732-948-0,48,48,55,732,948,0,A4,X,R,35,WARREN,A,1
A4-35-R-732-948-60,48,48,55,732,948,60,A4,X,R,35,WARREN,A,2
A4-36-L-732-960-0,48,48,55,732,960,0,A4,X,L,36,WARREN,A,1
A4-36-L-732-960-60,48,48,55,732,960,60,A4,X,L,36,WARREN,A,2
A4-39-R-732-1008-0,48,48,55,732,1008,0,A4,X,R,39,WARREN,A,1
A4-39-R-732-1008-60,48,48,55,732,1008,60,A4,X,R,39,WARREN,A,2
A4-3-L-732-360-0,48,48,55,732,360,0,A4,X,L,3,WARREN,A,1
A4-3-L-732-360-60,48,48,55,732,360,60,A4,X,L,3,WARREN,A,2
A4-3-R-732-360-0,48,48,55,732,360,0,A4,X,R,3,WARREN,A,1
A4-3-R-732-360-60,48,48,55,732,360,60,A4,X,R,3,WARREN,A,2
A4-40-L-732-1020-0,48,48,55,732,1020,0,A4,X,L,40,WARREN,A,1
A4-40-L-732-1020-60,48,48,55,732,1020,60,A4,X,L,40,WARREN,A,2
A4-42-R-732-1056-0,48,48,55,732,1056,0,A4,X,R,42,WARREN,A,1
A4-42-R-732-1056-60,48,48,55,732,1056,60,A4,X,R,42,WARREN,A,2
A4-44-L-732-1080-0,48,48,55,732,1080,0,A4,X,L,44,WARREN,A,1
A4-44-L-732-1080-60,48,48,55,732,1080,60,A4,X,L,44,WARREN,A,2
A4-47-R-732-1116-0,48,48,55,732,1116,0,A4,X,R,47,WARREN,A,1
A4-47-R-732-1116-60,48,48,55,732,1116,60,A4,X,R,47,WARREN,A,2
A4-49-L-732-1140-0,48,48,55,732,1140,0,A4,X,L,49,WARREN,A,1
A4-49-L-732-1140-60,48,48,55,732,1140,60,A4,X,L,49,WARREN,A,2
A4-4-L-732-408-0,48,48,55,732,408,0,A4,X,L,4,WARREN,A,1
A4-4-L-732-408-60,48,48,55,732,408,60,A4,X,L,4,WARREN,A,2
A4-4-R-732-408-0,48,48,55,732,408,0,A4,X,R,4,WARREN,A,1
A4-4-R-732-408-60,48,48,55,732,408,60,A4,X,R,4,WARREN,A,2
A4-52-R-732-1176-0,48,48,55,732,1176,0,A4,X,R,52,WARREN,A,1
A4-52-R-732-1176-60,48,48,55,732,1176,60,A4,X,R,52,WARREN,A,2
A4-53-L-732-1188-0,48,48,55,732,1188,0,A4,X,L,53,WARREN,A,1
A4-53-L-732-1188-60,48,48,55,732,1188,60,A4,X,L,53,WARREN,A,2
A4-56-R-732-1236-0,48,48,55,732,1236,0,A4,X,R,56,WARREN,A,1
A4-56-R-732-1236-60,48,48,55,732,1236,60,A4,X,R,56,WARREN,A,2
A4-57-L-732-1248-0,48,48,55,732,1248,0,A4,X,L,57,WARREN,A,1
A4-57-L-732-1248-60,48,48,55,732,1248,60,A4,X,L,57,WARREN,A,2
A4-59-R-732-1284-0,48,48,55,732,1284,0,A4,X,R,59,WARREN,A,1
A4-59-R-732-1284-60,48,48,55,732,1284,60,A4,X,R,59,WARREN,A,2
A4-61-L-732-1308-0,48,48,55,732,1308,0,A4,X,L,61,WARREN,A,1
A4-61-L-732-1308-60,48,48,55,732,1308,60,A4,X,L,61,WARREN,A,2
A4-64-R-732-1344-0,48,48,55,732,1344,0,A4,X,R,64,WARREN,A,1
A4-64-R-732-1344-60,48,48,55,732,1344,60,A4,X,R,64,WARREN,A,2
A4-66-L-732-1368-0,48,48,55,732,1368,0,A4,X,L,66,WARREN,A,1
A4-66-L-732-1368-60,48,48,55,732,1368,60,A4,X,L,66,WARREN,A,2
A4-69-R-732-1404-0,48,48,55,732,1404,0,A4,X,R,69,WARREN,A,1
A4-69-R-732-1404-60,48,48,55,732,1404,60,A4,X,R,69,WARREN,A,2
A4-70-L-732-1416-0,48,48,55,732,1416,0,A4,X,L,70,WARREN,A,1
A4-70-L-732-1416-60,48,48,55,732,1416,60,A4,X,L,70,WARREN,A,2
A4-73-R-732-1464-0,48,48,55,732,1464,0,A4,X,R,73,WARREN,A,1
A4-73-R-732-1464-60,48,48,55,732,1464,60,A4,X,R,73,WARREN,A,2
A4-74-L-732-1476-0,48,48,55,732,1476,0,A4,X,L,74,WARREN,A,1
A4-74-L-732-1476-60,48,48,55,732,1476,60,A4,X,L,74,WARREN,A,2
A4-76-R-732-1512-0,48,48,55,732,1512,0,A4,X,R,76,WARREN,A,1
A4-76-R-732-1512-60,48,48,55,732,1512,60,A4,X,R,76,WARREN,A,2
A4-78-L-732-1536-0,48,48,55,732,1536,0,A4,X,L,78,WARREN,A,1
A4-78-L-732-1536-60,48,48,55,732,1536,60,A4,X,L,78,WARREN,A,2
A4-81-R-732-1572-0,48,48,55,732,1572,0,A4,X,R,81,WARREN,A,1
A4-81-R-732-1572-60,48,48,55,732,1572,60,A4,X,R,81,WARREN,A,2
A4-83-L-732-1596-0,48,48,55,732,1596,0,A4,X,L,83,WARREN,A,1
A4-83-L-732-1596-60,48,48,55,732,1596,60,A4,X,L,83,WARREN,A,2
A4-86-R-732-1632-0,48,48,55,732,1632,0,A4,X,R,86,WARREN,A,1
A4-86-R-732-1632-60,48,48,55,732,1632,60,A4,X,R,86,WARREN,A,2
A4-87-L-732-1644-0,48,48,55,732,1644,0,A4,X,L,87,WARREN,A,1
A4-87-L-732-1644-60,48,48,55,732,1644,60,A4,X,L,87,WARREN,A,2
A4-8-L-732-516-0,48,48,55,732,516,0,A4,X,L,8,WARREN,A,1
A4-8-L-732-516-60,48,48,55,732,516,60,A4,X,L,8,WARREN,A,2
A4-90-R-732-1692-0,48,48,55,732,1692,0,A4,X,R,90,WARREN,A,1
A4-90-R-732-1692-60,48,48,55,732,1692,60,A4,X,R,90,WARREN,A,2
A4-91-L-732-1704-0,48,48,55,732,1704,0,A4,X,L,91,WARREN,A,1
A4-91-L-732-1704-60,48,48,55,732,1704,60,A4,X,L,91,WARREN,A,2
A4-93-R-732-1740-0,48,48,55,732,1740,0,A4,X,R,93,WARREN,A,1
A4-93-R-732-1740-60,48,48,55,732,1740,60,A4,X,R,93,WARREN,A,2
A4-95-L-732-1764-0,48,48,55,732,1764,0,A4,X,L,95,WARREN,A,1
A4-95-L-732-1764-60,48,48,55,732,1764,60,A4,X,L,95,WARREN,A,2
A4-98-R-732-1800-0,48,48,55,732,1800,0,A4,X,R,98,WARREN,A,1
A4-98-R-732-1800-60,48,48,55,732,1800,60,A4,X,R,98,WARREN,A,2
A5-101-L-960-1836-0,48,48,47,960,1836,0,A5,X,L,101,WARREN,A,1
A5-101-L-960-1836-48,48,48,47,960,1836,48,A5,X,L,101,WARREN,A,2
A5-101-R-960-1836-0,48,48,55,960,1836,0,A5,X,R,101,WARREN,A,1
A5-101-R-960-1836-60,48,48,55,960,1836,60,A5,X,R,101,WARREN,A,2
A5-105-L-960-1896-0,48,48,47,960,1896,0,A5,X,L,105,WARREN,A,1
A5-105-L-960-1896-48,48,48,47,960,1896,48,A5,X,L,105,WARREN,A,2
A5-105-R-960-1896-0,48,48,55,960,1896,0,A5,X,R,105,WARREN,A,1
A5-105-R-960-1896-60,48,48,55,960,1896,60,A5,X,R,105,WARREN,A,2
A5-109-L-960-1956-0,48,48,47,960,1956,0,A5,X,L,109,WARREN,A,1
A5-109-L-960-1956-48,48,48,47,960,1956,48,A5,X,L,109,WARREN,A,2
A5-109-R-960-1956-0,48,48,55,960,1956,0,A5,X,R,109,WARREN,A,1
A5-109-R-960-1956-60,48,48,55,960,1956,60,A5,X,R,109,WARREN,A,2
A5-113-L-960-2004-0,48,48,47,960,2004,0,A5,X,L,113,WARREN,A,1
A5-113-L-960-2004-48,48,48,47,960,2004,48,A5,X,L,113,WARREN,A,2
A5-113-R-960-2004-0,48,48,55,960,2004,0,A5,X,R,113,WARREN,A,1
A5-113-R-960-2004-60,48,48,55,960,2004,60,A5,X,R,113,WARREN,A,2
A5-118-L-960-2064-0,48,48,47,960,2064,0,A5,X,L,118,WARREN,A,1
A5-118-L-960-2064-48,48,48,47,960,2064,48,A5,X,L,118,WARREN,A,2
A5-118-R-960-2064-0,48,48,55,960,2064,0,A5,X,R,118,WARREN,A,1
A5-118-R-960-2064-60,48,48,55,960,2064,60,A5,X,R,118,WARREN,A,2
A5-122-L-960-2124-0,48,48,47,960,2124,0,A5,X,L,122,WARREN,A,1
A5-122-L-960-2124-48,48,48,47,960,2124,48,A5,X,L,122,WARREN,A,2
A5-122-R-960-2124-0,48,48,55,960,2124,0,A5,X,R,122,WARREN,A,1
A5-122-R-960-2124-60,48,48,55,960,2124,60,A5,X,R,122,WARREN,A,2
A5-126-L-960-2184-0,48,48,47,960,2184,0,A5,X,L,126,WARREN,A,1
A5-126-L-960-2184-48,48,48,47,960,2184,48,A5,X,L,126,WARREN,A,2
A5-126-R-960-2184-0,48,48,55,960,2184,0,A5,X,R,126,WARREN,A,1
A5-126-R-960-2184-60,48,48,55,960,2184,60,A5,X,R,126,WARREN,A,2
A5-12-L-960-588-0,48,48,47,960,588,0,A5,X,L,12,WARREN,A,1
A5-12-L-960-588-48,48,48,47,960,588,48,A5,X,L,12,WARREN,A,2
A5-12-R-960-588-0,48,48,55,960,588,0,A5,X,R,12,WARREN,A,1
A5-12-R-960-588-60,48,48,55,960,588,60,A5,X,R,12,WARREN,A,2
A5-130-L-960-2232-0,48,48,47,960,2232,0,A5,X,L,130,WARREN,A,1
A5-130-L-960-2232-48,48,48,47,960,2232,48,A5,X,L,130,WARREN,A,2
A5-130-R-960-2232-0,48,48,55,960,2232,0,A5,X,R,130,WARREN,A,1
A5-130-R-960-2232-60,48,48,55,960,2232,60,A5,X,R,130,WARREN,A,2
A5-135-L-960-2292-0,48,48,47,960,2292,0,A5,X,L,135,WARREN,A,1
A5-135-L-960-2292-48,48,48,47,960,2292,48,A5,X,L,135,WARREN,A,2
A5-135-R-960-2292-0,48,48,55,960,2292,0,A5,X,R,135,WARREN,A,1
A5-135-R-960-2292-60,48,48,55,960,2292,60,A5,X,R,135,WARREN,A,2
A5-140-L-960-2352-0,48,48,47,960,2352,0,A5,X,L,140,WARREN,A,1
A5-140-L-960-2352-48,48,48,47,960,2352,48,A5,X,L,140,WARREN,A,2
A5-140-R-960-2352-0,48,48,55,960,2352,0,A5,X,R,140,WARREN,A,1
A5-140-R-960-2352-60,48,48,55,960,2352,60,A5,X,R,140,WARREN,A,2
A5-145-L-960-2412-0,48,48,47,960,2412,0,A5,X,L,145,WARREN,A,1
A5-145-L-960-2412-48,48,48,47,960,2412,48,A5,X,L,145,WARREN,A,2
A5-145-R-960-2412-0,48,48,55,960,2412,0,A5,X,R,145,WARREN,A,1
A5-145-R-960-2412-60,48,48,55,960,2412,60,A5,X,R,145,WARREN,A,2
A5-149-L-960-2460-0,48,48,47,960,2460,0,A5,X,L,149,WARREN,A,1
A5-149-L-960-2460-48,48,48,47,960,2460,48,A5,X,L,149,WARREN,A,2
A5-149-R-960-2460-0,48,48,55,960,2460,0,A5,X,R,149,WARREN,A,1
A5-149-R-960-2460-60,48,48,55,960,2460,60,A5,X,R,149,WARREN,A,2
A5-154-L-960-2520-0,48,48,47,960,2520,0,A5,X,L,154,WARREN,A,1
A5-154-L-960-2520-48,48,48,47,960,2520,48,A5,X,L,154,WARREN,A,2
A5-154-R-960-2520-0,48,48,55,960,2520,0,A5,X,R,154,WARREN,A,1
A5-154-R-960-2520-60,48,48,55,960,2520,60,A5,X,R,154,WARREN,A,2
A5-159-L-960-2580-0,48,48,47,960,2580,0,A5,X,L,159,WARREN,A,1
A5-159-L-960-2580-48,48,48,47,960,2580,48,A5,X,L,159,WARREN,A,2
A5-159-R-960-2580-0,48,48,55,960,2580,0,A5,X,R,159,WARREN,A,1
A5-159-R-960-2580-60,48,48,55,960,2580,60,A5,X,R,159,WARREN,A,2
A5-15-L-960-636-0,48,48,47,960,636,0,A5,X,L,15,WARREN,A,1
A5-15-L-960-636-48,48,48,47,960,636,48,A5,X,L,15,WARREN,A,2
A5-15-R-960-636-0,48,48,55,960,636,0,A5,X,R,15,WARREN,A,1
A5-15-R-960-636-60,48,48,55,960,636,60,A5,X,R,15,WARREN,A,2
A5-164-L-960-2640-0,48,48,47,960,2640,0,A5,X,L,164,WARREN,A,1
A5-164-L-960-2640-48,48,48,47,960,2640,48,A5,X,L,164,WARREN,A,2
A5-164-R-960-2640-0,48,48,55,960,2640,0,A5,X,R,164,WARREN,A,1
A5-164-R-960-2640-60,48,48,55,960,2640,60,A5,X,R,164,WARREN,A,2
A5-18-L-960-696-0,48,48,47,960,696,0,A5,X,L,18,WARREN,A,1
A5-18-L-960-696-48,48,48,47,960,696,48,A5,X,L,18,WARREN,A,2
A5-18-R-960-696-0,48,48,55,960,696,0,A5,X,R,18,WARREN,A,1
A5-18-R-960-696-60,48,48,55,960,696,60,A5,X,R,18,WARREN,A,2
A5-195-L-960-3048-0,48,48,33,960,3048,0,A5,X,L,195,WARREN,A,1
A5-195-L-960-3048-36,48,48,35,960,3048,36,A5,X,L,195,WARREN,A,2
A5-195-L-960-3048-72,48,48,35,960,3048,72,A5,X,L,195,WARREN,A,3
A5-195-R-960-3048-0,48,48,33,960,3048,0,A5,X,R,195,WARREN,A,1
A5-195-R-960-3048-36,48,48,35,960,3048,36,A5,X,R,195,WARREN,A,2
A5-195-R-960-3048-72,48,48,35,960,3048,72,A5,X,R,195,WARREN,A,3
A5-199-L-960-3108-0,48,48,33,960,3108,0,A5,X,L,199,WARREN,A,1
A5-199-L-960-3108-36,48,48,35,960,3108,36,A5,X,L,199,WARREN,A,2
A5-199-L-960-3108-72,48,48,35,960,3108,72,A5,X,L,199,WARREN,A,3
A5-199-R-960-3108-0,48,48,33,960,3108,0,A5,X,R,199,WARREN,A,1
A5-199-R-960-3108-36,48,48,35,960,3108,36,A5,X,R,199,WARREN,A,2
A5-199-R-960-3108-72,48,48,35,960,3108,72,A5,X,R,199,WARREN,A,3
A5-1-L-960-300-0,48,48,47,960,300,0,A5,X,L,1,WARREN,A,1
A5-1-L-960-300-48,48,48,47,960,300,48,A5,X,L,1,WARREN,A,2
A5-1-R-960-300-0,48,48,55,960,300,0,A5,X,R,1,WARREN,A,1
A5-1-R-960-300-60,48,48,55,960,300,60,A5,X,R,1,WARREN,A,2
A5-202-L-960-3156-0,48,48,33,960,3156,0,A5,X,L,202,WARREN,A,1
A5-202-L-960-3156-36,48,48,35,960,3156,36,A5,X,L,202,WARREN,A,2
A5-202-L-960-3156-72,48,48,35,960,3156,72,A5,X,L,202,WARREN,A,3
A5-202-R-960-3156-0,48,48,33,960,3156,0,A5,X,R,202,WARREN,A,1
A5-202-R-960-3156-36,48,48,35,960,3156,36,A5,X,R,202,WARREN,A,2
A5-202-R-960-3156-72,48,48,35,960,3156,72,A5,X,R,202,WARREN,A,3
A5-206-L-960-3216-0,48,48,33,960,3216,0,A5,X,L,206,WARREN,A,1
A5-206-L-960-3216-36,48,48,35,960,3216,36,A5,X,L,206,WARREN,A,2
A5-206-L-960-3216-72,48,48,35,960,3216,72,A5,X,L,206,WARREN,A,3
A5-206-R-960-3216-0,48,48,33,960,3216,0,A5,X,R,206,WARREN,A,1
A5-206-R-960-3216-36,48,48,35,960,3216,36,A5,X,R,206,WARREN,A,2
A5-206-R-960-3216-72,48,48,35,960,3216,72,A5,X,R,206,WARREN,A,3
A5-209-L-960-3276-0,48,48,33,960,3276,0,A5,X,L,209,WARREN,A,1
A5-209-L-960-3276-36,48,48,35,960,3276,36,A5,X,L,209,WARREN,A,2
A5-209-L-960-3276-72,48,48,35,960,3276,72,A5,X,L,209,WARREN,A,3
A5-209-R-960-3276-0,48,48,33,960,3276,0,A5,X,R,209,WARREN,A,1
A5-209-R-960-3276-36,48,48,35,960,3276,36,A5,X,R,209,WARREN,A,2
A5-209-R-960-3276-72,48,48,35,960,3276,72,A5,X,R,209,WARREN,A,3
A5-213-L-960-3336-0,48,48,33,960,3336,0,A5,X,L,213,WARREN,A,1
A5-213-L-960-3336-36,48,48,35,960,3336,36,A5,X,L,213,WARREN,A,2
A5-213-L-960-3336-72,48,48,35,960,3336,72,A5,X,L,213,WARREN,A,3
A5-213-R-960-3336-0,48,48,33,960,3336,0,A5,X,R,213,WARREN,A,1
A5-213-R-960-3336-36,48,48,35,960,3336,36,A5,X,R,213,WARREN,A,2
A5-213-R-960-3336-72,48,48,35,960,3336,72,A5,X,R,213,WARREN,A,3
A5-216-L-960-3384-0,48,48,24,960,3384,0,A5,X,L,216,WARREN,A,1
A5-216-L-960-3384-24,48,48,35,960,3384,24,A5,X,L,216,WARREN,A,2
A5-216-L-960-3384-72,48,48,35,960,3384,72,A5,X,L,216,WARREN,A,3
A5-216-R-960-3384-0,48,48,24,960,3384,0,A5,X,R,216,WARREN,A,1
A5-216-R-960-3384-24,48,48,35,960,3384,24,A5,X,R,216,WARREN,A,2
A5-216-R-960-3384-72,48,48,35,960,3384,72,A5,X,R,216,WARREN,A,3
A5-219-L-960-3444-0,48,48,24,960,3444,0,A5,X,L,219,WARREN,A,1
A5-219-L-960-3444-24,48,48,35,960,3444,24,A5,X,L,219,WARREN,A,2
A5-219-L-960-3444-72,48,48,35,960,3444,72,A5,X,L,219,WARREN,A,3
A5-219-R-960-3444-0,48,48,24,960,3444,0,A5,X,R,219,WARREN,A,1
A5-219-R-960-3444-24,48,48,35,960,3444,24,A5,X,R,219,WARREN,A,2
A5-219-R-960-3444-72,48,48,35,960,3444,72,A5,X,R,219,WARREN,A,3
A5-21-L-960-756-0,48,48,47,960,756,0,A5,X,L,21,WARREN,A,1
A5-21-L-960-756-48,48,48,47,960,756,48,A5,X,L,21,WARREN,A,2
A5-21-R-960-756-0,48,48,55,960,756,0,A5,X,R,21,WARREN,A,1
A5-21-R-960-756-60,48,48,55,960,756,60,A5,X,R,21,WARREN,A,2
A5-24-L-960-816-0,48,48,47,960,816,0,A5,X,L,24,WARREN,A,1
A5-24-L-960-816-48,48,48,47,960,816,48,A5,X,L,24,WARREN,A,2
A5-24-R-960-816-0,48,48,55,960,816,0,A5,X,R,24,WARREN,A,1
A5-24-R-960-816-60,48,48,55,960,816,60,A5,X,R,24,WARREN,A,2
A5-28-L-960-864-0,48,48,47,960,864,0,A5,X,L,28,WARREN,A,1
A5-28-L-960-864-48,48,48,47,960,864,48,A5,X,L,28,WARREN,A,2
A5-28-R-960-864-0,48,48,55,960,864,0,A5,X,R,28,WARREN,A,1
A5-28-R-960-864-60,48,48,55,960,864,60,A5,X,R,28,WARREN,A,2
A5-33-L-960-924-0,48,48,47,960,924,0,A5,X,L,33,WARREN,A,1
A5-33-L-960-924-48,48,48,47,960,924,48,A5,X,L,33,WARREN,A,2
A5-33-R-960-924-0,48,48,55,960,924,0,A5,X,R,33,WARREN,A,1
A5-33-R-960-924-60,48,48,55,960,924,60,A5,X,R,33,WARREN,A,2
A5-37-L-960-984-0,48,48,47,960,984,0,A5,X,L,37,WARREN,A,1
A5-37-L-960-984-48,48,48,47,960,984,48,A5,X,L,37,WARREN,A,2
A5-37-R-960-984-0,48,48,55,960,984,0,A5,X,R,37,WARREN,A,1
A5-37-R-960-984-60,48,48,55,960,984,60,A5,X,R,37,WARREN,A,2
A5-3-L-960-360-0,48,48,47,960,360,0,A5,X,L,3,WARREN,A,1
A5-3-L-960-360-48,48,48,47,960,360,48,A5,X,L,3,WARREN,A,2
A5-3-R-960-360-0,48,48,55,960,360,0,A5,X,R,3,WARREN,A,1
A5-3-R-960-360-60,48,48,55,960,360,60,A5,X,R,3,WARREN,A,2
A5-41-L-960-1044-0,48,48,47,960,1044,0,A5,X,L,41,WARREN,A,1
A5-41-L-960-1044-48,48,48,47,960,1044,48,A5,X,L,41,WARREN,A,2
A5-41-R-960-1044-0,48,48,55,960,1044,0,A5,X,R,41,WARREN,A,1
A5-41-R-960-1044-60,48,48,55,960,1044,60,A5,X,R,41,WARREN,A,2
A5-45-L-960-1092-0,48,48,47,960,1092,0,A5,X,L,45,WARREN,A,1
A5-45-L-960-1092-48,48,48,47,960,1092,48,A5,X,L,45,WARREN,A,2
A5-45-R-960-1092-0,48,48,55,960,1092,0,A5,X,R,45,WARREN,A,1
A5-45-R-960-1092-60,48,48,55,960,1092,60,A5,X,R,45,WARREN,A,2
A5-4-L-960-408-0,48,48,47,960,408,0,A5,X,L,4,WARREN,A,1
A5-4-L-960-408-48,48,48,47,960,408,48,A5,X,L,4,WARREN,A,2
A5-4-R-960-408-0,48,48,55,960,408,0,A5,X,R,4,WARREN,A,1
A5-4-R-960-408-60,48,48,55,960,408,60,A5,X,R,4,WARREN,A,2
A5-50-L-960-1152-0,48,48,47,960,1152,0,A5,X,L,50,WARREN,A,1
A5-50-L-960-1152-48,48,48,47,960,1152,48,A5,X,L,50,WARREN,A,2
